"insee_code","year","n_AEP","n_SOU","n_SUP","n_tot"
"23263",2019,0,44,44,88
"23263",2020,0,56,31,87
"23264",2019,0,44,44,88
"23264",2020,0,56,31,87
"23265",2019,0,44,44,88
"23265",2020,0,56,31,87
"23266",2019,0,44,44,88
"23266",2020,0,56,31,87
"24005",2020,0,0,7,7
"24008",2019,0,0,7,7
"24008",2020,0,0,7,7
"24009",2019,0,0,7,7
"24009",2020,0,0,7,7
"24010",2020,0,0,17,17
"24011",2019,0,0,7,7
"24011",2020,0,0,7,7
"24014",2020,0,0,7,7
"24015",2020,0,0,7,7
"24018",2020,0,0,7,7
"24020",2020,0,0,7,7
"24021",2020,0,0,7,7
"24022",2015,0,0,7,7
"24022",2020,0,0,17,17
"24023",2015,0,0,7,7
"24023",2020,0,0,17,17
"24030",2020,0,0,7,7
"24032",2020,0,0,17,17
"24067",2020,0,0,7,7
"24069",2020,0,0,24,24
"24073",2015,0,0,7,7
"24073",2020,0,0,17,17
"24074",2020,0,0,7,7
"24076",2020,0,0,7,7
"24081",2020,0,0,7,7
"24082",2020,0,0,7,7
"24095",2019,0,0,7,7
"24095",2020,0,0,7,7
"24096",2020,0,0,24,24
"24097",2020,0,0,12,12
"24104",2020,0,0,17,17
"24106",2020,0,0,7,7
"24107",2020,0,0,24,24
"24110",2020,0,0,12,12
"24113",2020,0,0,7,7
"24116",2020,0,0,7,7
"24117",2020,0,0,7,7
"24120",2019,0,0,7,7
"24120",2020,0,0,7,7
"24124",2019,0,0,7,7
"24124",2020,0,0,7,7
"24129",2020,0,0,24,24
"24130",2020,0,0,7,7
"24133",2019,0,0,7,7
"24133",2020,0,0,7,7
"24134",2019,0,0,7,7
"24134",2020,0,0,7,7
"24136",2020,0,0,7,7
"24137",2019,0,0,7,7
"24137",2020,0,0,7,7
"24138",2020,0,0,17,17
"24142",2020,0,0,7,7
"24157",2020,0,0,17,17
"24158",2019,0,0,7,7
"24158",2020,0,0,7,7
"24159",2020,0,0,17,17
"24162",2019,0,0,7,7
"24162",2020,0,0,7,7
"24164",2019,0,0,7,7
"24164",2020,0,0,7,7
"24165",2020,0,0,17,17
"24171",2019,0,0,7,7
"24171",2020,0,0,7,7
"24172",2020,0,0,7,7
"24174",2020,0,0,7,7
"24175",2020,0,0,7,7
"24179",2020,0,0,7,7
"24180",2019,0,0,7,7
"24180",2020,0,0,7,7
"24183",2020,0,0,7,7
"24199",2020,0,0,12,12
"24207",2015,0,0,7,7
"24216",2020,0,0,17,17
"24218",2019,0,0,7,7
"24218",2020,0,0,7,7
"24222",2015,0,0,7,7
"24223",2015,0,0,7,7
"24223",2020,0,0,17,17
"24227",2019,0,0,7,7
"24227",2020,0,0,7,7
"24229",2020,0,0,7,7
"24236",2020,0,0,17,17
"24240",2020,0,0,7,7
"24246",2015,0,0,7,7
"24261",2020,0,0,7,7
"24262",2019,0,0,7,7
"24262",2020,0,0,7,7
"24264",2020,0,0,17,17
"24266",2020,0,0,24,24
"24268",2020,0,0,7,7
"24271",2020,0,0,24,24
"24291",2020,0,0,7,7
"24297",2020,0,0,17,17
"24304",2019,0,0,7,7
"24304",2020,0,0,7,7
"24305",2019,0,0,7,7
"24305",2020,0,0,7,7
"24318",2020,0,0,7,7
"24320",2019,0,0,7,7
"24320",2020,0,0,7,7
"24321",2020,0,0,7,7
"24324",2020,0,0,7,7
"24326",2020,0,0,7,7
"24329",2020,0,0,17,17
"24330",2020,0,0,7,7
"24336",2020,0,0,7,7
"24339",2019,0,0,7,7
"24339",2020,0,0,7,7
"24349",2015,0,0,7,7
"24349",2020,0,0,17,17
"24350",2020,0,0,17,17
"24353",2020,0,0,12,12
"24354",2020,0,0,17,17
"24355",2015,0,0,7,7
"24361",2015,0,0,7,7
"24361",2020,0,0,17,17
"24364",2020,0,0,7,7
"24367",2020,0,0,17,17
"24371",2020,0,0,17,17
"24372",2020,0,0,17,17
"24376",2020,0,0,17,17
"24380",2020,0,0,17,17
"24382",2015,0,0,7,7
"24382",2020,0,0,17,17
"24388",2020,0,0,7,7
"24394",2020,0,0,12,12
"24396",2020,0,0,7,7
"24399",2020,0,0,17,17
"24401",2019,0,0,7,7
"24401",2020,0,0,7,7
"24409",2020,0,0,17,17
"24417",2019,0,0,7,7
"24417",2020,0,0,7,7
"24418",2020,0,0,17,17
"24424",2020,0,0,17,17
"24425",2020,0,0,24,24
"24428",2020,0,0,24,24
"24429",2019,0,0,7,7
"24429",2020,0,0,7,7
"24432",2015,0,0,7,7
"24437",2015,0,0,7,7
"24437",2020,0,0,17,17
"24443",2020,0,0,7,7
"24444",2020,0,0,17,17
"24448",2019,0,0,7,7
"24448",2020,0,0,7,7
"24453",2020,0,0,24,24
"24455",2020,0,0,17,17
"24463",2019,0,0,7,7
"24463",2020,0,0,7,7
"24465",2020,0,0,17,17
"24470",2015,0,0,7,7
"24471",2020,0,0,7,7
"24476",2019,0,0,7,7
"24476",2020,0,0,7,7
"24481",2019,0,0,7,7
"24481",2020,0,0,7,7
"24484",2020,0,0,17,17
"24485",2020,0,0,24,24
"24486",2019,0,0,7,7
"24486",2020,0,0,7,7
"24487",2015,0,0,7,7
"24489",2019,0,0,7,7
"24489",2020,0,0,7,7
"24493",2019,0,0,7,7
"24493",2020,0,0,7,7
"24496",2020,0,0,24,24
"24504",2020,0,0,17,17
"24505",2019,0,0,7,7
"24505",2020,0,0,7,7
"24509",2020,0,0,17,17
"24510",2015,0,0,7,7
"24512",2020,0,0,7,7
"24513",2019,0,0,7,7
"24513",2020,0,0,7,7
"24519",2019,0,0,7,7
"24519",2020,0,0,7,7
"24521",2019,0,0,7,7
"24521",2020,0,0,7,7
"24522",2019,0,0,7,7
"24522",2020,0,0,7,7
"24524",2020,0,0,7,7
"24526",2019,0,0,7,7
"24526",2020,0,0,7,7
"24527",2019,0,0,7,7
"24527",2020,0,0,7,7
"24529",2020,0,0,17,17
"24531",2020,0,0,7,7
"24533",2020,0,0,17,17
"24535",2020,0,0,7,7
"24537",2020,0,0,17,17
"24544",2020,0,0,7,7
"24545",2020,0,0,7,7
"24547",2020,0,0,7,7
"24551",2019,0,0,7,7
"24551",2020,0,0,7,7
"24552",2020,0,0,7,7
"24553",2020,0,0,24,24
"24555",2019,0,0,7,7
"24555",2020,0,0,7,7
"24557",2019,0,0,7,7
"24557",2020,0,0,7,7
"24558",2015,0,0,7,7
"24558",2020,0,0,17,17
"24559",2020,0,0,7,7
"24563",2020,0,0,7,7
"24574",2015,0,0,7,7
"24580",2020,0,0,7,7
"24582",2020,0,0,24,24
"24587",2020,0,0,7,7
"25001",2014,0,25,0,25
"25002",2014,0,25,0,25
"25003",2014,0,25,0,25
"25004",2014,0,25,0,25
"25005",2014,0,25,0,25
"25006",2014,0,25,0,25
"25007",2014,0,25,0,25
"25008",2014,0,25,0,25
"25009",2014,0,25,0,25
"25011",2014,0,25,0,25
"25012",2014,0,25,0,25
"25013",2014,0,25,0,25
"25014",2014,0,25,0,25
"25015",2014,0,25,0,25
"25016",2014,0,25,0,25
"25017",2014,0,25,0,25
"25018",2014,0,25,0,25
"25019",2014,0,25,0,25
"25020",2014,0,25,0,25
"25021",2014,0,25,0,25
"25022",2014,0,25,0,25
"25024",2014,0,25,0,25
"25025",2014,0,25,0,25
"25026",2014,0,25,0,25
"25029",2014,0,25,0,25
"25030",2014,0,25,0,25
"25031",2014,0,25,0,25
"25032",2014,0,25,0,25
"25033",2014,0,25,0,25
"25035",2014,0,25,0,25
"25036",2014,0,25,0,25
"25038",2014,0,25,0,25
"25039",2014,0,25,0,25
"25040",2014,0,25,0,25
"25041",2014,0,25,0,25
"25042",2014,0,25,0,25
"25043",2014,0,25,0,25
"25044",2014,0,25,0,25
"25045",2014,0,25,0,25
"25046",2014,0,25,0,25
"25047",2014,0,25,0,25
"25048",2014,0,25,0,25
"25049",2014,0,25,0,25
"25050",2014,0,25,0,25
"25051",2014,0,25,0,25
"25052",2014,0,25,0,25
"25053",2014,0,25,0,25
"25054",2014,0,25,0,25
"25055",2014,0,25,0,25
"25056",2014,0,25,0,25
"25057",2014,0,25,0,25
"25058",2014,0,25,0,25
"25059",2014,0,25,0,25
"25060",2014,0,25,0,25
"25061",2014,0,25,0,25
"25062",2014,0,25,0,25
"25063",2014,0,25,0,25
"25065",2014,0,25,0,25
"25066",2014,0,25,0,25
"25067",2014,0,25,0,25
"25070",2014,0,25,0,25
"25071",2014,0,25,0,25
"25072",2014,0,25,0,25
"25073",2014,0,25,0,25
"25074",2014,0,25,0,25
"25075",2014,0,25,0,25
"25077",2014,0,25,0,25
"25078",2014,0,25,0,25
"25079",2014,0,25,0,25
"25082",2014,0,25,0,25
"25083",2014,0,25,0,25
"25084",2014,0,25,0,25
"25085",2014,0,25,0,25
"25086",2014,0,25,0,25
"25087",2014,0,25,0,25
"25088",2014,0,25,0,25
"25089",2014,0,25,0,25
"25090",2014,0,25,0,25
"25091",2014,0,25,0,25
"25092",2014,0,25,0,25
"25093",2014,0,25,0,25
"25094",2014,0,25,0,25
"25095",2014,0,25,0,25
"25096",2014,0,25,0,25
"25097",2014,0,25,0,25
"25098",2014,0,25,0,25
"25099",2014,0,25,0,25
"25100",2014,0,25,0,25
"25101",2014,0,25,0,25
"25102",2014,0,25,0,25
"25103",2014,0,25,0,25
"25104",2014,0,25,0,25
"25105",2014,0,25,0,25
"25106",2014,0,25,0,25
"25107",2014,0,25,0,25
"25108",2014,0,25,0,25
"25109",2014,0,25,0,25
"25110",2014,0,25,0,25
"25111",2014,0,25,0,25
"25112",2014,0,25,0,25
"25113",2014,0,25,0,25
"25114",2014,0,25,0,25
"25115",2014,0,25,0,25
"25116",2014,0,25,0,25
"25117",2014,0,25,0,25
"25119",2014,0,25,0,25
"25120",2014,0,25,0,25
"25121",2014,0,25,0,25
"25122",2014,0,25,0,25
"25124",2014,0,25,0,25
"25125",2014,0,25,0,25
"25126",2014,0,25,0,25
"25127",2014,0,25,0,25
"25129",2014,0,25,0,25
"25130",2014,0,25,0,25
"25131",2014,0,25,0,25
"25132",2014,0,25,0,25
"25133",2014,0,25,0,25
"25136",2014,0,25,0,25
"25138",2014,0,25,0,25
"25139",2014,0,25,0,25
"25141",2014,0,25,0,25
"25142",2014,0,25,0,25
"25143",2014,0,25,0,25
"25145",2014,0,25,0,25
"25147",2014,0,25,0,25
"25148",2014,0,25,0,25
"25149",2014,0,25,0,25
"25150",2014,0,25,0,25
"25151",2014,0,25,0,25
"25152",2014,0,25,0,25
"25153",2014,0,25,0,25
"25154",2014,0,25,0,25
"25155",2014,0,25,0,25
"25156",2014,0,25,0,25
"25157",2014,0,25,0,25
"25159",2014,0,25,0,25
"25160",2014,0,25,0,25
"25161",2014,0,25,0,25
"25162",2014,0,25,0,25
"25163",2014,0,25,0,25
"25164",2014,0,25,0,25
"25166",2014,0,25,0,25
"25170",2014,0,25,0,25
"25171",2014,0,25,0,25
"25172",2014,0,25,0,25
"25173",2014,0,25,0,25
"25174",2014,0,25,0,25
"25175",2014,0,25,0,25
"25176",2014,0,25,0,25
"25177",2014,0,25,0,25
"25178",2014,0,25,0,25
"25179",2014,0,25,0,25
"25180",2014,0,25,0,25
"25181",2014,0,25,0,25
"25182",2014,0,25,0,25
"25183",2014,0,25,0,25
"25184",2014,0,25,0,25
"25185",2014,0,25,0,25
"25186",2014,0,25,0,25
"25187",2014,0,25,0,25
"25188",2014,0,25,0,25
"25189",2014,0,25,0,25
"25190",2014,0,25,0,25
"25191",2014,0,25,0,25
"25192",2014,0,25,0,25
"25193",2014,0,25,0,25
"25194",2014,0,25,0,25
"25195",2014,0,25,0,25
"25196",2014,0,25,0,25
"25197",2014,0,25,0,25
"25198",2014,0,25,0,25
"25199",2014,0,25,0,25
"25200",2014,0,25,0,25
"25201",2014,0,25,0,25
"25202",2014,0,25,0,25
"25203",2014,0,25,0,25
"25204",2014,0,25,0,25
"25207",2014,0,25,0,25
"25208",2014,0,25,0,25
"25209",2014,0,25,0,25
"25210",2014,0,25,0,25
"25211",2014,0,25,0,25
"25212",2014,0,25,0,25
"25213",2014,0,25,0,25
"25214",2014,0,25,0,25
"25215",2014,0,25,0,25
"25216",2014,0,25,0,25
"25217",2014,0,25,0,25
"25218",2014,0,25,0,25
"25219",2014,0,25,0,25
"25220",2014,0,25,0,25
"25221",2014,0,25,0,25
"25222",2014,0,25,0,25
"25223",2014,0,25,0,25
"25224",2014,0,25,0,25
"25225",2014,0,25,0,25
"25226",2014,0,25,0,25
"25227",2014,0,25,0,25
"25228",2014,0,25,0,25
"25229",2014,0,25,0,25
"25230",2014,0,25,0,25
"25231",2014,0,25,0,25
"25232",2014,0,25,0,25
"25233",2014,0,25,0,25
"25234",2014,0,25,0,25
"25235",2014,0,25,0,25
"25236",2014,0,25,0,25
"25237",2014,0,25,0,25
"25238",2014,0,25,0,25
"25239",2014,0,25,0,25
"25240",2014,0,25,0,25
"25241",2014,0,25,0,25
"25242",2014,0,25,0,25
"25243",2014,0,25,0,25
"25244",2014,0,25,0,25
"25245",2014,0,25,0,25
"25246",2014,0,25,0,25
"25247",2014,0,25,0,25
"25248",2014,0,25,0,25
"25249",2014,0,25,0,25
"25251",2014,0,25,0,25
"25252",2014,0,25,0,25
"25253",2014,0,25,0,25
"25254",2014,0,25,0,25
"25255",2014,0,25,0,25
"25256",2014,0,25,0,25
"25257",2014,0,25,0,25
"25258",2014,0,25,0,25
"25259",2014,0,25,0,25
"25261",2014,0,25,0,25
"25262",2014,0,25,0,25
"25263",2014,0,25,0,25
"25264",2014,0,25,0,25
"25265",2014,0,25,0,25
"25266",2014,0,25,0,25
"25267",2014,0,25,0,25
"25268",2014,0,25,0,25
"25269",2014,0,25,0,25
"25270",2014,0,25,0,25
"25271",2014,0,25,0,25
"25273",2014,0,25,0,25
"25274",2014,0,25,0,25
"25275",2014,0,25,0,25
"25276",2014,0,25,0,25
"25277",2014,0,25,0,25
"25278",2014,0,25,0,25
"25279",2014,0,25,0,25
"25280",2014,0,25,0,25
"25281",2014,0,25,0,25
"25283",2014,0,25,0,25
"25284",2014,0,25,0,25
"25285",2014,0,25,0,25
"25286",2014,0,25,0,25
"25287",2014,0,25,0,25
"25288",2014,0,25,0,25
"25289",2014,0,25,0,25
"25290",2014,0,25,0,25
"25293",2014,0,25,0,25
"25295",2014,0,25,0,25
"25296",2014,0,25,0,25
"25297",2014,0,25,0,25
"25298",2014,0,25,0,25
"25299",2014,0,25,0,25
"25300",2014,0,25,0,25
"25301",2014,0,25,0,25
"25303",2014,0,25,0,25
"25304",2014,0,25,0,25
"25305",2014,0,25,0,25
"25306",2014,0,25,0,25
"25307",2014,0,25,0,25
"25308",2014,0,25,0,25
"25309",2014,0,25,0,25
"25310",2014,0,25,0,25
"25311",2014,0,25,0,25
"25312",2014,0,25,0,25
"25313",2014,0,25,0,25
"25314",2014,0,25,0,25
"25315",2014,0,25,0,25
"25316",2014,0,25,0,25
"25317",2014,0,25,0,25
"25318",2014,0,25,0,25
"25320",2014,0,25,0,25
"25321",2014,0,25,0,25
"25322",2014,0,25,0,25
"25323",2014,0,25,0,25
"25324",2014,0,25,0,25
"25325",2014,0,25,0,25
"25326",2014,0,25,0,25
"25327",2014,0,25,0,25
"25328",2014,0,25,0,25
"25329",2014,0,25,0,25
"25330",2014,0,25,0,25
"25331",2014,0,25,0,25
"25332",2014,0,25,0,25
"25333",2014,0,25,0,25
"25334",2014,0,25,0,25
"25335",2014,0,25,0,25
"25336",2014,0,25,0,25
"25338",2014,0,25,0,25
"25339",2014,0,25,0,25
"25340",2014,0,25,0,25
"25341",2014,0,25,0,25
"25342",2014,0,25,0,25
"25343",2014,0,25,0,25
"25344",2014,0,25,0,25
"25345",2014,0,25,0,25
"25346",2014,0,25,0,25
"25347",2014,0,25,0,25
"25348",2014,0,25,0,25
"25349",2014,0,25,0,25
"25350",2014,0,25,0,25
"25351",2014,0,25,0,25
"25354",2014,0,25,0,25
"25355",2014,0,25,0,25
"25356",2014,0,25,0,25
"25357",2014,0,25,0,25
"25359",2014,0,25,0,25
"25360",2014,0,25,0,25
"25361",2014,0,25,0,25
"25362",2014,0,25,0,25
"25364",2014,0,25,0,25
"25365",2014,0,25,0,25
"25366",2014,0,25,0,25
"25367",2014,0,25,0,25
"25368",2014,0,25,0,25
"25369",2014,0,25,0,25
"25370",2014,0,25,0,25
"25371",2014,0,25,0,25
"25372",2014,0,25,0,25
"25373",2014,0,25,0,25
"25374",2014,0,25,0,25
"25375",2014,0,25,0,25
"25376",2014,0,25,0,25
"25377",2014,0,25,0,25
"25378",2014,0,25,0,25
"25379",2014,0,25,0,25
"25380",2014,0,25,0,25
"25381",2014,0,25,0,25
"25382",2014,0,25,0,25
"25383",2014,0,25,0,25
"25384",2014,0,25,0,25
"25385",2014,0,25,0,25
"25386",2014,0,25,0,25
"25387",2014,0,25,0,25
"25388",2014,0,25,0,25
"25389",2014,0,25,0,25
"25390",2014,0,25,0,25
"25391",2014,0,25,0,25
"25392",2014,0,25,0,25
"25393",2014,0,25,0,25
"25394",2014,0,25,0,25
"25395",2014,0,25,0,25
"25397",2014,0,25,0,25
"25398",2014,0,25,0,25
"25400",2014,0,25,0,25
"25401",2014,0,25,0,25
"25402",2014,0,25,0,25
"25403",2014,0,25,0,25
"25404",2014,0,25,0,25
"25405",2014,0,25,0,25
"25406",2014,0,25,0,25
"25408",2014,0,25,0,25
"25410",2014,0,25,0,25
"25411",2014,0,25,0,25
"25413",2014,0,25,0,25
"25414",2014,0,25,0,25
"25415",2014,0,25,0,25
"25416",2014,0,25,0,25
"25417",2014,0,25,0,25
"25418",2014,0,25,0,25
"25419",2014,0,25,0,25
"25420",2014,0,25,0,25
"25421",2014,0,25,0,25
"25422",2014,0,25,0,25
"25424",2014,0,25,0,25
"25425",2014,0,25,0,25
"25426",2014,0,25,0,25
"25427",2014,0,25,0,25
"25428",2014,0,25,0,25
"25429",2014,0,25,0,25
"25430",2014,0,25,0,25
"25431",2014,0,25,0,25
"25432",2014,0,25,0,25
"25433",2014,0,25,0,25
"25434",2014,0,25,0,25
"25435",2014,0,25,0,25
"25436",2014,0,25,0,25
"25437",2014,0,25,0,25
"25438",2014,0,25,0,25
"25439",2014,0,25,0,25
"25440",2014,0,25,0,25
"25441",2014,0,25,0,25
"25442",2014,0,25,0,25
"25443",2014,0,25,0,25
"25444",2014,0,25,0,25
"25445",2014,0,25,0,25
"25446",2014,0,25,0,25
"25447",2014,0,25,0,25
"25448",2014,0,25,0,25
"25449",2014,0,25,0,25
"25450",2014,0,25,0,25
"25451",2014,0,25,0,25
"25452",2014,0,25,0,25
"25453",2014,0,25,0,25
"25454",2014,0,25,0,25
"25455",2014,0,25,0,25
"25456",2014,0,25,0,25
"25457",2014,0,25,0,25
"25458",2014,0,25,0,25
"25459",2014,0,25,0,25
"25460",2014,0,25,0,25
"25461",2014,0,25,0,25
"25462",2014,0,25,0,25
"25463",2014,0,25,0,25
"25464",2014,0,25,0,25
"25465",2014,0,25,0,25
"25466",2014,0,25,0,25
"25467",2014,0,25,0,25
"25468",2014,0,25,0,25
"25469",2014,0,25,0,25
"25470",2014,0,25,0,25
"25471",2014,0,25,0,25
"25472",2014,0,25,0,25
"25473",2014,0,25,0,25
"25474",2014,0,25,0,25
"25475",2014,0,25,0,25
"25476",2014,0,25,0,25
"25477",2014,0,25,0,25
"25478",2014,0,25,0,25
"25479",2014,0,25,0,25
"25481",2014,0,25,0,25
"25482",2014,0,25,0,25
"25483",2014,0,25,0,25
"25485",2014,0,25,0,25
"25486",2014,0,25,0,25
"25487",2014,0,25,0,25
"25488",2014,0,25,0,25
"25489",2014,0,25,0,25
"25490",2014,0,25,0,25
"25491",2014,0,25,0,25
"25492",2014,0,25,0,25
"25493",2014,0,25,0,25
"25494",2014,0,25,0,25
"25495",2014,0,25,0,25
"25496",2014,0,25,0,25
"25497",2014,0,25,0,25
"25498",2014,0,25,0,25
"25499",2014,0,25,0,25
"25500",2014,0,25,0,25
"25501",2014,0,25,0,25
"25502",2014,0,25,0,25
"25503",2014,0,25,0,25
"25504",2014,0,25,0,25
"25505",2014,0,25,0,25
"25506",2014,0,25,0,25
"25507",2014,0,25,0,25
"25508",2014,0,25,0,25
"25510",2014,0,25,0,25
"25511",2014,0,25,0,25
"25512",2014,0,25,0,25
"25513",2014,0,25,0,25
"25514",2014,0,25,0,25
"25515",2014,0,25,0,25
"25516",2014,0,25,0,25
"25517",2014,0,25,0,25
"25518",2014,0,25,0,25
"25519",2014,0,25,0,25
"25520",2014,0,25,0,25
"25521",2014,0,25,0,25
"25522",2014,0,25,0,25
"25523",2014,0,25,0,25
"25524",2014,0,25,0,25
"25525",2014,0,25,0,25
"25526",2014,0,25,0,25
"25527",2014,0,25,0,25
"25528",2014,0,25,0,25
"25529",2014,0,25,0,25
"25532",2014,0,25,0,25
"25533",2014,0,25,0,25
"25534",2014,0,25,0,25
"25535",2014,0,25,0,25
"25536",2014,0,25,0,25
"25537",2014,0,25,0,25
"25538",2014,0,25,0,25
"25539",2014,0,25,0,25
"25540",2014,0,25,0,25
"25541",2014,0,25,0,25
"25542",2014,0,25,0,25
"25544",2014,0,25,0,25
"25545",2014,0,25,0,25
"25546",2014,0,25,0,25
"25547",2014,0,25,0,25
"25548",2014,0,25,0,25
"25550",2014,0,25,0,25
"25551",2014,0,25,0,25
"25552",2014,0,25,0,25
"25553",2014,0,25,0,25
"25554",2014,0,25,0,25
"25555",2014,0,25,0,25
"25556",2014,0,25,0,25
"25557",2014,0,25,0,25
"25558",2014,0,25,0,25
"25559",2014,0,25,0,25
"25560",2014,0,25,0,25
"25561",2014,0,25,0,25
"25562",2014,0,25,0,25
"25563",2014,0,25,0,25
"25564",2014,0,25,0,25
"25565",2014,0,25,0,25
"25566",2014,0,25,0,25
"25567",2014,0,25,0,25
"25569",2014,0,25,0,25
"25570",2014,0,25,0,25
"25571",2014,0,25,0,25
"25572",2014,0,25,0,25
"25573",2014,0,25,0,25
"25574",2014,0,25,0,25
"25575",2014,0,25,0,25
"25578",2014,0,25,0,25
"25579",2014,0,25,0,25
"25580",2014,0,25,0,25
"25582",2014,0,25,0,25
"25583",2014,0,25,0,25
"25584",2014,0,25,0,25
"25586",2014,0,25,0,25
"25588",2014,0,25,0,25
"25589",2014,0,25,0,25
"25590",2014,0,25,0,25
"25591",2014,0,25,0,25
"25592",2014,0,25,0,25
"25594",2014,0,25,0,25
"25595",2014,0,25,0,25
"25596",2014,0,25,0,25
"25597",2014,0,25,0,25
"25598",2014,0,25,0,25
"25599",2014,0,25,0,25
"25600",2014,0,25,0,25
"25601",2014,0,25,0,25
"25602",2014,0,25,0,25
"25604",2014,0,25,0,25
"25605",2014,0,25,0,25
"25607",2014,0,25,0,25
"25608",2014,0,25,0,25
"25609",2014,0,25,0,25
"25611",2014,0,25,0,25
"25612",2014,0,25,0,25
"25613",2014,0,25,0,25
"25614",2014,0,25,0,25
"25615",2014,0,25,0,25
"25616",2014,0,25,0,25
"25617",2014,0,25,0,25
"25618",2014,0,25,0,25
"25619",2014,0,25,0,25
"25620",2014,0,25,0,25
"25621",2014,0,25,0,25
"25622",2014,0,25,0,25
"25623",2014,0,25,0,25
"25624",2014,0,25,0,25
"25625",2014,0,25,0,25
"25626",2014,0,25,0,25
"25627",2014,0,25,0,25
"25629",2014,0,25,0,25
"25630",2014,0,25,0,25
"25631",2014,0,25,0,25
"25632",2014,0,25,0,25
"25633",2014,0,25,0,25
"25634",2014,0,25,0,25
"25635",2014,0,25,0,25
"26001",2014,0,95,95,190
"26001",2016,0,73,22,95
"26001",2017,0,151,50,201
"26001",2018,0,177,31,208
"26001",2019,0,118,92,210
"26002",2014,0,0,128,128
"26002",2015,0,87,9,96
"26002",2016,0,0,73,73
"26002",2017,0,50,50,100
"26002",2018,0,16,44,60
"26002",2019,0,50,50,100
"26003",2014,0,17,0,17
"26003",2017,0,50,50,100
"26003",2018,0,177,82,259
"26003",2019,0,118,82,200
"26004",2014,0,0,95,95
"26004",2015,0,87,0,87
"26004",2016,0,0,73,73
"26004",2017,0,50,50,100
"26004",2018,0,98,126,224
"26004",2019,0,174,92,266
"26005",2014,0,17,0,17
"26005",2017,0,50,50,100
"26005",2018,0,177,82,259
"26005",2019,0,118,82,200
"26006",2014,0,95,95,190
"26006",2016,0,73,22,95
"26006",2017,0,50,50,100
"26006",2018,0,98,75,173
"26006",2019,0,118,92,210
"26007",2014,0,95,95,190
"26007",2016,0,73,22,95
"26007",2017,0,50,50,100
"26007",2018,0,98,75,173
"26007",2019,0,118,92,210
"26009",2015,0,87,87,174
"26009",2017,0,50,50,100
"26009",2018,0,16,44,60
"26009",2019,0,50,50,100
"26009",2020,0,91,57,148
"26010",2014,0,0,128,128
"26010",2015,0,87,9,96
"26010",2016,0,0,73,73
"26010",2017,0,50,50,100
"26010",2018,0,16,44,60
"26010",2019,0,50,50,100
"26011",2014,0,95,78,173
"26011",2016,0,73,22,95
"26011",2017,0,151,50,201
"26011",2018,0,177,31,208
"26011",2019,0,118,92,210
"26012",2014,0,17,17,34
"26012",2017,0,50,50,100
"26012",2018,0,177,31,208
"26012",2019,0,118,82,200
"26013",2014,0,17,17,34
"26013",2017,0,50,50,100
"26013",2018,0,177,82,259
"26013",2019,0,118,82,200
"26014",2014,0,0,128,128
"26014",2015,0,87,9,96
"26014",2016,0,0,73,73
"26014",2017,0,50,50,100
"26014",2018,0,177,44,221
"26014",2019,0,118,92,210
"26015",2014,0,95,78,173
"26015",2016,0,73,22,95
"26015",2017,0,151,50,201
"26015",2018,0,177,31,208
"26015",2019,0,118,92,210
"26016",2014,0,17,17,34
"26016",2017,0,50,50,100
"26016",2018,0,177,82,259
"26016",2019,0,118,82,200
"26017",2014,0,95,95,190
"26017",2016,0,73,22,95
"26017",2017,0,151,50,201
"26017",2018,0,177,31,208
"26017",2019,0,118,92,210
"26018",2014,0,17,17,34
"26018",2017,0,50,50,100
"26018",2018,0,177,82,259
"26018",2019,0,118,82,200
"26019",2014,0,95,95,190
"26019",2016,0,73,22,95
"26019",2017,0,151,50,201
"26019",2018,0,177,31,208
"26019",2019,0,118,92,210
"26020",2014,0,95,78,173
"26020",2016,0,73,22,95
"26020",2017,0,151,50,201
"26020",2018,0,177,31,208
"26020",2019,0,118,92,210
"26021",2014,0,95,95,190
"26021",2016,0,73,22,95
"26021",2017,0,151,50,201
"26021",2018,0,177,31,208
"26021",2019,0,118,92,210
"26022",2014,0,17,17,34
"26022",2017,0,50,50,100
"26022",2018,0,177,82,259
"26022",2019,0,118,82,200
"26023",2014,0,0,95,95
"26023",2015,0,87,0,87
"26023",2016,0,0,73,73
"26023",2017,0,50,50,100
"26023",2018,0,98,75,173
"26023",2019,0,174,92,266
"26024",2014,0,0,95,95
"26024",2015,0,87,0,87
"26024",2016,0,0,73,73
"26024",2017,0,50,50,100
"26024",2018,0,98,126,224
"26024",2019,0,174,92,266
"26025",2014,0,95,95,190
"26025",2016,0,73,22,95
"26025",2017,0,151,50,201
"26025",2018,0,177,31,208
"26025",2019,0,118,92,210
"26026",2014,0,17,17,34
"26026",2017,0,50,50,100
"26026",2018,0,177,82,259
"26026",2019,0,118,82,200
"26027",2014,0,95,95,190
"26027",2016,0,73,22,95
"26027",2017,0,151,50,201
"26027",2018,0,177,31,208
"26027",2019,0,118,92,210
"26028",2014,0,0,128,128
"26028",2015,0,87,9,96
"26028",2016,0,0,73,73
"26028",2017,0,50,50,100
"26028",2018,0,177,44,221
"26028",2019,0,118,50,168
"26030",2014,0,95,95,190
"26030",2016,0,73,22,95
"26030",2017,0,151,50,201
"26030",2018,0,177,31,208
"26030",2019,0,118,92,210
"26031",2014,0,95,78,173
"26031",2016,0,0,73,73
"26031",2017,0,151,50,201
"26031",2018,0,260,82,342
